ensg	name
ENSMUSG00000026586	Prrx1
ENSMUSG00000039476	Prrx2
ENSMUSG00000041730	Prrxl1
ENSMUSG00000026735	Ptf1a
ENSMUSG00000025340	Rabgef1
ENSMUSG00000037992	Rara
ENSMUSG00000017491	Rarb
ENSMUSG00000001288	Rarg
ENSMUSG00000024518	Rax
ENSMUSG00000061898	Rbak
ENSMUSG00000039191	Rbpj
ENSMUSG00000079575	Rbpj-ps3
ENSMUSG00000017007	Rbpjl
ENSMUSG00000037896	Rcor1
ENSMUSG00000024968	Rcor2
ENSMUSG00000037395	Rcor3
ENSMUSG00000020275	Rel
ENSMUSG00000024927	Rela
ENSMUSG00000002983	Relb
ENSMUSG00000052751	Repin1
ENSMUSG00000039852	Rere
ENSMUSG00000029249	Rest
ENSMUSG00000067919	Rex2
ENSMUSG00000031706	Rfx1
ENSMUSG00000024206	Rfx2
ENSMUSG00000040929	Rfx3
ENSMUSG00000020037	Rfx4
ENSMUSG00000005774	Rfx5
ENSMUSG00000019900	Rfx6
ENSMUSG00000037674	Rfx7
ENSMUSG00000057173	Rfx8
ENSMUSG00000071773	Rhox1
ENSMUSG00000053909	Rhox10
ENSMUSG00000051038	Rhox11
ENSMUSG00000071766	Rhox12
ENSMUSG00000051827	Rhox2a
ENSMUSG00000079638	Rhox2b
ENSMUSG00000079637	Rhox2c
ENSMUSG00000095698	Rhox2d
ENSMUSG00000096788	Rhox2e
ENSMUSG00000095741	Rhox2f
ENSMUSG00000079629	Rhox2g
ENSMUSG00000079627	Rhox2h
ENSMUSG00000071772	Rhox3a
ENSMUSG00000095601	Rhox3a2
ENSMUSG00000079636	Rhox3c
ENSMUSG00000059626	Rhox3e
ENSMUSG00000095510	Rhox3f
ENSMUSG00000071769	Rhox3h
ENSMUSG00000079639	Rhox4a
ENSMUSG00000071771	Rhox4b
ENSMUSG00000079635	Rhox4c
ENSMUSG00000079633	Rhox4d
ENSMUSG00000071770	Rhox4e
ENSMUSG00000079630	Rhox4f
ENSMUSG00000079628	Rhox4g
ENSMUSG00000006200	Rhox6
ENSMUSG00000071767	Rhox7a
ENSMUSG00000079626	Rhox7b
ENSMUSG00000064137	Rhox8
ENSMUSG00000068048	Rhox9
ENSMUSG00000049878	Rlf
ENSMUSG00000024317	Rnf138
ENSMUSG00000032238	Rora
ENSMUSG00000036192	Rorb
ENSMUSG00000028150	Rorc
ENSMUSG00000039087	Rreb1
ENSMUSG00000058900	Rsl1
ENSMUSG00000074824	Rslcan18
ENSMUSG00000022952	Runx1
ENSMUSG00000039153	Runx2
ENSMUSG00000070691	Runx3
ENSMUSG00000015846	Rxra
ENSMUSG00000039656	Rxrb
ENSMUSG00000015843	Rxrg
ENSMUSG00000031665	Sall1
ENSMUSG00000049532	Sall2
ENSMUSG00000024565	Sall3
ENSMUSG00000027547	Sall4
ENSMUSG00000039148	Sart1
ENSMUSG00000023927	Satb1
ENSMUSG00000038331	Satb2
ENSMUSG00000048385	Scrt1
ENSMUSG00000060257	Scrt2
ENSMUSG00000034161	Scx
ENSMUSG00000001103	Sebox
ENSMUSG00000015697	Setdb1
ENSMUSG00000071350	Setdb2
ENSMUSG00000027833	Shox2
ENSMUSG00000019913	Sim1
ENSMUSG00000062713	Sim2
ENSMUSG00000051367	Six1
ENSMUSG00000024134	Six2
ENSMUSG00000038805	Six3
ENSMUSG00000034460	Six4
ENSMUSG00000040841	Six5
ENSMUSG00000021099	Six6
ENSMUSG00000031681	Smad1
ENSMUSG00000024563	Smad2
ENSMUSG00000032402	Smad3
ENSMUSG00000024515	Smad4
ENSMUSG00000021540	Smad5
ENSMUSG00000036867	Smad6
ENSMUSG00000025880	Smad7
ENSMUSG00000027796	Smad9
ENSMUSG00000032481	Smarcc1
ENSMUSG00000025369	Smarcc2
ENSMUSG00000037935	Smarce1
ENSMUSG00000042821	Snai1
ENSMUSG00000022676	Snai2
ENSMUSG00000006587	Snai3
ENSMUSG00000036281	Snapc4
ENSMUSG00000059625	Sohlh1
ENSMUSG00000027794	Sohlh2
ENSMUSG00000033006	Sox10
ENSMUSG00000063632	Sox11
ENSMUSG00000051817	Sox12
ENSMUSG00000070643	Sox13
ENSMUSG00000053747	Sox14
ENSMUSG00000041287	Sox15
ENSMUSG00000025902	Sox17
ENSMUSG00000046470	Sox18
ENSMUSG00000074637	Sox2
ENSMUSG00000061517	Sox21
ENSMUSG00000045179	Sox3
ENSMUSG00000040489	Sox30
ENSMUSG00000076431	Sox4
ENSMUSG00000041540	Sox5
ENSMUSG00000051910	Sox6
ENSMUSG00000063060	Sox7
ENSMUSG00000024176	Sox8
ENSMUSG00000000567	Sox9
ENSMUSG00000001280	Sp1
ENSMUSG00000026222	Sp100
ENSMUSG00000070034	Sp110
ENSMUSG00000070031	Sp140
ENSMUSG00000018678	Sp2
ENSMUSG00000027109	Sp3
ENSMUSG00000025323	Sp4
ENSMUSG00000075304	Sp5
ENSMUSG00000038560	Sp6
ENSMUSG00000060284	Sp7
ENSMUSG00000048562	Sp8
ENSMUSG00000068859	Sp9
ENSMUSG00000024215	Spdef
ENSMUSG00000002111	Spi1
ENSMUSG00000008193	Spib
ENSMUSG00000004359	Spic
ENSMUSG00000046957	Spz1
ENSMUSG00000020538	Srebf1
ENSMUSG00000022463	Srebf2
ENSMUSG00000015605	Srf
ENSMUSG00000069036	Sry
ENSMUSG00000027067	Ssrp1
ENSMUSG00000033740	St18
ENSMUSG00000026104	Stat1
ENSMUSG00000040033	Stat2
ENSMUSG00000004040	Stat3
ENSMUSG00000062939	Stat4
ENSMUSG00000004043	Stat5a
ENSMUSG00000020919	Stat5b
ENSMUSG00000002147	Stat6
ENSMUSG00000022205	Sub1
ENSMUSG00000062327	T
ENSMUSG00000018651	Tada2a
ENSMUSG00000029196	Tada2b
ENSMUSG00000028717	Tal1
ENSMUSG00000028417	Tal2
ENSMUSG00000035033	Tbr1
ENSMUSG00000009097	Tbx1
ENSMUSG00000037477	Tbx10
ENSMUSG00000027868	Tbx15
ENSMUSG00000032419	Tbx18
ENSMUSG00000026572	Tbx19
ENSMUSG00000000093	Tbx2
ENSMUSG00000031965	Tbx20
ENSMUSG00000001444	Tbx21
ENSMUSG00000031241	Tbx22
ENSMUSG00000018604	Tbx3
ENSMUSG00000000094	Tbx4
ENSMUSG00000018263	Tbx5
ENSMUSG00000030699	Tbx6
ENSMUSG00000032228	Tcf12
ENSMUSG00000068079	Tcf15
ENSMUSG00000045680	Tcf21
ENSMUSG00000006642	Tcf23
ENSMUSG00000020167	Tcf3
ENSMUSG00000053477	Tcf4
ENSMUSG00000000782	Tcf7
ENSMUSG00000055799	Tcf7l1
ENSMUSG00000024985	Tcf7l2
ENSMUSG00000038932	Tcfl5
ENSMUSG00000055320	Tead1
ENSMUSG00000030796	Tead2
ENSMUSG00000002249	Tead3
ENSMUSG00000030353	Tead4
ENSMUSG00000022389	Tef
ENSMUSG00000052616	Terb1
ENSMUSG00000025925	Terf1
ENSMUSG00000031921	Terf2
ENSMUSG00000003923	Tfam
ENSMUSG00000021359	Tfap2a
ENSMUSG00000025927	Tfap2b
ENSMUSG00000028640	Tfap2c
ENSMUSG00000042596	Tfap2d
ENSMUSG00000042477	Tfap2e
ENSMUSG00000005718	Tfap4
ENSMUSG00000009733	Tfcp2
ENSMUSG00000026380	Tfcp2l1
ENSMUSG00000038482	Tfdp1
ENSMUSG00000032411	Tfdp2
ENSMUSG00000000134	Tfe3
ENSMUSG00000023990	Tfeb
ENSMUSG00000029553	Tfec
ENSMUSG00000047407	Tgif1
ENSMUSG00000062175	Tgif2
ENSMUSG00000100133	Tgif2lx1
ENSMUSG00000100194	Tgif2lx2
ENSMUSG00000037214	Thap1
ENSMUSG00000036442	Thap11
ENSMUSG00000030753	Thap12
ENSMUSG00000020137	Thap2
ENSMUSG00000039759	Thap3
ENSMUSG00000026279	Thap4
ENSMUSG00000022760	Thap7
ENSMUSG00000058756	Thra
ENSMUSG00000021779	Thrb
ENSMUSG00000025215	Tlx1
ENSMUSG00000068327	Tlx2
ENSMUSG00000040610	Tlx3
ENSMUSG00000019850	Tnfaip3
ENSMUSG00000002814	Top3a
ENSMUSG00000041272	Tox
ENSMUSG00000074607	Tox2
ENSMUSG00000043668	Tox3
ENSMUSG00000016831	Tox4
ENSMUSG00000064043	Trerf1
ENSMUSG00000059552	Trp53
ENSMUSG00000022510	Trp63
ENSMUSG00000029026	Trp73
ENSMUSG00000038679	Trps1
ENSMUSG00000022010	Tsc22d1
ENSMUSG00000027806	Tsc22d2
ENSMUSG00000031431	Tsc22d3
ENSMUSG00000029723	Tsc22d4
ENSMUSG00000046982	Tshz1
ENSMUSG00000047907	Tshz2
ENSMUSG00000021217	Tshz3
ENSMUSG00000026803	Ttf1
ENSMUSG00000033222	Ttf2
ENSMUSG00000031028	Tub
ENSMUSG00000037446	Tulp1
ENSMUSG00000023467	Tulp2
ENSMUSG00000001521	Tulp3
ENSMUSG00000034377	Tulp4
ENSMUSG00000035799	Twist1
ENSMUSG00000007805	Twist2
ENSMUSG00000009741	Ubp1
ENSMUSG00000020923	Ubtf
ENSMUSG00000074502	Ubtfl1
ENSMUSG00000029546	Uncx
ENSMUSG00000026641	Usf1
ENSMUSG00000068284	Usf3
ENSMUSG00000006270	Vax1
ENSMUSG00000034777	Vax2
ENSMUSG00000022479	Vdr
ENSMUSG00000018377	Vezf1
ENSMUSG00000008958	Vps72
ENSMUSG00000033080	Vsx1
ENSMUSG00000021239	Vsx2
ENSMUSG00000037572	Wdhd1
ENSMUSG00000024050	Wiz
ENSMUSG00000016458	Wt1
ENSMUSG00000020484	Xbp1
ENSMUSG00000028639	Ybx1
ENSMUSG00000018554	Ybx2
ENSMUSG00000030189	Ybx3
ENSMUSG00000021264	Yy1
ENSMUSG00000091736	Yy2
ENSMUSG00000034333	Zbed4
ENSMUSG00000033454	Zbtb1
ENSMUSG00000069114	Zbtb10
ENSMUSG00000022601	Zbtb11
ENSMUSG00000049823	Zbtb12
ENSMUSG00000049672	Zbtb14
ENSMUSG00000066687	Zbtb16
ENSMUSG00000006215	Zbtb17
ENSMUSG00000063659	Zbtb18
ENSMUSG00000075327	Zbtb2
ENSMUSG00000022708	Zbtb20
ENSMUSG00000046962	Zbtb21
ENSMUSG00000051390	Zbtb22
ENSMUSG00000019826	Zbtb24
ENSMUSG00000056459	Zbtb25
ENSMUSG00000050714	Zbtb26
ENSMUSG00000071661	Zbtb3
ENSMUSG00000006310	Zbtb32
ENSMUSG00000048047	Zbtb33
ENSMUSG00000068966	Zbtb34
ENSMUSG00000043467	Zbtb37
ENSMUSG00000040433	Zbtb38
ENSMUSG00000044617	Zbtb39
ENSMUSG00000018750	Zbtb4
ENSMUSG00000060862	Zbtb40
ENSMUSG00000033964	Zbtb41
ENSMUSG00000037638	Zbtb42
ENSMUSG00000026788	Zbtb43
ENSMUSG00000047412	Zbtb44
ENSMUSG00000049600	Zbtb45
ENSMUSG00000027583	Zbtb46
ENSMUSG00000028952	Zbtb48
ENSMUSG00000029127	Zbtb49
ENSMUSG00000049657	Zbtb5
ENSMUSG00000066798	Zbtb6
ENSMUSG00000035011	Zbtb7a
ENSMUSG00000028042	Zbtb7b
ENSMUSG00000044646	Zbtb7c
ENSMUSG00000028807	Zbtb8a
ENSMUSG00000048485	Zbtb8b
ENSMUSG00000029179	Zcchc4
ENSMUSG00000024238	Zeb1
ENSMUSG00000026872	Zeb2
ENSMUSG00000049576	Zfa-ps
ENSMUSG00000024750	Zfand5
ENSMUSG00000030629	Zfand6
ENSMUSG00000022335	Zfat
ENSMUSG00000040721	Zfhx2
ENSMUSG00000038872	Zfhx3
ENSMUSG00000025255	Zfhx4
ENSMUSG00000055835	Zfp1
ENSMUSG00000055240	Zfp101
ENSMUSG00000057895	Zfp105
ENSMUSG00000030486	Zfp108
ENSMUSG00000074283	Zfp109
ENSMUSG00000051034	Zfp11
ENSMUSG00000058638	Zfp110
ENSMUSG00000087598	Zfp111
ENSMUSG00000052675	Zfp112
ENSMUSG00000037007	Zfp113
ENSMUSG00000068962	Zfp114
ENSMUSG00000057835	Zfp119a
ENSMUSG00000062101	Zfp119b
ENSMUSG00000029587	Zfp12
ENSMUSG00000068134	Zfp120
ENSMUSG00000069755	Zfp125
ENSMUSG00000060397	Zfp128
ENSMUSG00000062012	Zfp13
ENSMUSG00000053985	Zfp14
ENSMUSG00000026135	Zfp142
ENSMUSG00000061079	Zfp143
ENSMUSG00000037029	Zfp146
ENSMUSG00000022811	Zfp148
ENSMUSG00000036898	Zfp157
ENSMUSG00000067942	Zfp160
ENSMUSG00000050954	Zfp169
ENSMUSG00000054939	Zfp174
ENSMUSG00000057101	Zfp180
ENSMUSG00000054737	Zfp182
ENSMUSG00000006720	Zfp184
ENSMUSG00000039634	Zfp189
ENSMUSG00000049321	Zfp2
ENSMUSG00000025602	Zfp202
ENSMUSG00000017421	Zfp207
ENSMUSG00000052763	Zfp212
ENSMUSG00000071256	Zfp213
ENSMUSG00000052056	Zfp217
ENSMUSG00000049295	Zfp219
ENSMUSG00000061544	Zfp229
ENSMUSG00000047603	Zfp235
ENSMUSG00000041258	Zfp236
ENSMUSG00000042097	Zfp239
ENSMUSG00000051469	Zfp24
ENSMUSG00000030145	Zfp248
ENSMUSG00000022526	Zfp251
ENSMUSG00000063108	Zfp26
ENSMUSG00000049421	Zfp260
ENSMUSG00000022529	Zfp263
ENSMUSG00000060510	Zfp266
ENSMUSG00000062040	Zfp27
ENSMUSG00000030446	Zfp273
ENSMUSG00000031365	Zfp275
ENSMUSG00000001065	Zfp276
ENSMUSG00000055917	Zfp277
ENSMUSG00000062861	Zfp28
ENSMUSG00000041483	Zfp281
ENSMUSG00000025821	Zfp282
ENSMUSG00000047342	Zfp286
ENSMUSG00000005267	Zfp287
ENSMUSG00000039967	Zfp292
ENSMUSG00000011267	Zfp296
ENSMUSG00000043602	Zfp3
ENSMUSG00000047473	Zfp30
ENSMUSG00000031079	Zfp300
ENSMUSG00000046658	Zfp316
ENSMUSG00000057551	Zfp317
ENSMUSG00000046556	Zfp319
ENSMUSG00000046351	Zfp322a
ENSMUSG00000004500	Zfp324
ENSMUSG00000057894	Zfp329
ENSMUSG00000017667	Zfp334
ENSMUSG00000039834	Zfp335
ENSMUSG00000059842	Zfp341
ENSMUSG00000074731	Zfp345
ENSMUSG00000063281	Zfp35
ENSMUSG00000070902	Zfp352
ENSMUSG00000020364	Zfp354a
ENSMUSG00000020335	Zfp354b
ENSMUSG00000044807	Zfp354c
ENSMUSG00000047264	Zfp358
ENSMUSG00000028799	Zfp362
ENSMUSG00000037855	Zfp365
ENSMUSG00000050919	Zfp366
ENSMUSG00000044934	Zfp367
ENSMUSG00000021514	Zfp369
ENSMUSG00000028389	Zfp37
ENSMUSG00000074220	Zfp382
ENSMUSG00000038346	Zfp384
ENSMUSG00000042063	Zfp386
ENSMUSG00000037001	Zfp39
ENSMUSG00000024276	Zfp397
ENSMUSG00000062519	Zfp398
ENSMUSG00000002617	Zfp40
ENSMUSG00000048410	Zfp407
ENSMUSG00000075040	Zfp408
ENSMUSG00000047003	Zfp41
ENSMUSG00000042472	Zfp410
ENSMUSG00000034538	Zfp418
ENSMUSG00000051176	Zfp42
ENSMUSG00000058402	Zfp420
ENSMUSG00000059878	Zfp422
ENSMUSG00000045333	Zfp423
ENSMUSG00000059475	Zfp426
ENSMUSG00000078994	Zfp429
ENSMUSG00000096795	Zfp433
ENSMUSG00000050945	Zfp438
ENSMUSG00000068130	Zfp442
ENSMUSG00000044876	Zfp444
ENSMUSG00000047036	Zfp445
ENSMUSG00000033961	Zfp446
ENSMUSG00000073176	Zfp449
ENSMUSG00000042197	Zfp451
ENSMUSG00000048728	Zfp454
ENSMUSG00000051037	Zfp455
ENSMUSG00000078995	Zfp456
ENSMUSG00000055341	Zfp457
ENSMUSG00000055480	Zfp458
ENSMUSG00000055560	Zfp459
ENSMUSG00000051351	Zfp46
ENSMUSG00000060206	Zfp462
ENSMUSG00000068551	Zfp467
ENSMUSG00000043903	Zfp469
ENSMUSG00000053600	Zfp472
ENSMUSG00000048012	Zfp473
ENSMUSG00000044452	Zfp507
ENSMUSG00000023892	Zfp51
ENSMUSG00000062761	Zfp512
ENSMUSG00000000823	Zfp512b
ENSMUSG00000043059	Zfp513
ENSMUSG00000058881	Zfp516
ENSMUSG00000049164	Zfp518a
ENSMUSG00000046572	Zfp518b
ENSMUSG00000051341	Zfp52
ENSMUSG00000024420	Zfp521
ENSMUSG00000024220	Zfp523
ENSMUSG00000051184	Zfp524
ENSMUSG00000046541	Zfp526
ENSMUSG00000057409	Zfp53
ENSMUSG00000042439	Zfp532
ENSMUSG00000062518	Zfp534
ENSMUSG00000043456	Zfp536
ENSMUSG00000023882	Zfp54
ENSMUSG00000078796	Zfp541
ENSMUSG00000034071	Zfp551
ENSMUSG00000045598	Zfp553
ENSMUSG00000045519	Zfp560
ENSMUSG00000067424	Zfp563
ENSMUSG00000078768	Zfp566
ENSMUSG00000074221	Zfp568
ENSMUSG00000036036	Zfp57
ENSMUSG00000045252	Zfp574
ENSMUSG00000066721	Zfp575
ENSMUSG00000051550	Zfp579
ENSMUSG00000071291	Zfp58
ENSMUSG00000055633	Zfp580
ENSMUSG00000030443	Zfp583
ENSMUSG00000078779	Zfp59
ENSMUSG00000005621	Zfp592
ENSMUSG00000057842	Zfp595
ENSMUSG00000039789	Zfp597
ENSMUSG00000062794	Zfp599
ENSMUSG00000037640	Zfp60
ENSMUSG00000066007	Zfp600
ENSMUSG00000023284	Zfp605
ENSMUSG00000030386	Zfp606
ENSMUSG00000020420	Zfp607a
ENSMUSG00000057093	Zfp607b
ENSMUSG00000050605	Zfp61
ENSMUSG00000044676	Zfp612
ENSMUSG00000069476	Zfp616
ENSMUSG00000066880	Zfp617
ENSMUSG00000028358	Zfp618
ENSMUSG00000068959	Zfp619
ENSMUSG00000046311	Zfp62
ENSMUSG00000050846	Zfp623
ENSMUSG00000030604	Zfp626
ENSMUSG00000074406	Zfp628
ENSMUSG00000045639	Zfp629
ENSMUSG00000059689	Zfp637
ENSMUSG00000027667	Zfp639
ENSMUSG00000027551	Zfp64
ENSMUSG00000074830	Zfp640
ENSMUSG00000022987	Zfp641
ENSMUSG00000049606	Zfp644
ENSMUSG00000049739	Zfp646
ENSMUSG00000054967	Zfp647
ENSMUSG00000066797	Zfp648
ENSMUSG00000071281	Zfp65
ENSMUSG00000013419	Zfp651
ENSMUSG00000075595	Zfp652
ENSMUSG00000038895	Zfp653
ENSMUSG00000047141	Zfp654
ENSMUSG00000007812	Zfp655
ENSMUSG00000056592	Zfp658
ENSMUSG00000034800	Zfp661
ENSMUSG00000056824	Zfp663
ENSMUSG00000079215	Zfp664
ENSMUSG00000054893	Zfp667
ENSMUSG00000049728	Zfp668
ENSMUSG00000049755	Zfp672
ENSMUSG00000062743	Zfp677
ENSMUSG00000058291	Zfp68
ENSMUSG00000049410	Zfp683
ENSMUSG00000019338	Zfp687
ENSMUSG00000045251	Zfp688
ENSMUSG00000048921	Zfp689
ENSMUSG00000064141	Zfp69
ENSMUSG00000045268	Zfp691
ENSMUSG00000050064	Zfp697
ENSMUSG00000033669	Zfp7
ENSMUSG00000040209	Zfp704
ENSMUSG00000034429	Zfp707
ENSMUSG00000058883	Zfp708
ENSMUSG00000056019	Zfp709
ENSMUSG00000048897	Zfp710
ENSMUSG00000025529	Zfp711
ENSMUSG00000012640	Zfp715
ENSMUSG00000030469	Zfp719
ENSMUSG00000069184	Zfp72
ENSMUSG00000021510	Zfp729a
ENSMUSG00000058093	Zfp729b
ENSMUSG00000060630	Zfp735
ENSMUSG00000048280	Zfp738
ENSMUSG00000059975	Zfp74
ENSMUSG00000046897	Zfp740
ENSMUSG00000057691	Zfp746
ENSMUSG00000054381	Zfp747
ENSMUSG00000044501	Zfp758
ENSMUSG00000057396	Zfp759
ENSMUSG00000067928	Zfp760
ENSMUSG00000067430	Zfp763
ENSMUSG00000045757	Zfp764
ENSMUSG00000047371	Zfp768
ENSMUSG00000040321	Zfp770
ENSMUSG00000054716	Zfp771
ENSMUSG00000066838	Zfp772
ENSMUSG00000063535	Zfp773
ENSMUSG00000007216	Zfp775
ENSMUSG00000071477	Zfp777
ENSMUSG00000055150	Zfp78
ENSMUSG00000063047	Zfp780b
ENSMUSG00000043290	Zfp784
ENSMUSG00000051499	Zfp786
ENSMUSG00000046792	Zfp787
ENSMUSG00000074165	Zfp788
ENSMUSG00000011427	Zfp790
ENSMUSG00000074194	Zfp791
ENSMUSG00000039841	Zfp800
ENSMUSG00000074867	Zfp808
ENSMUSG00000057982	Zfp809
ENSMUSG00000003929	Zfp81
ENSMUSG00000066829	Zfp810
ENSMUSG00000055202	Zfp811
ENSMUSG00000055102	Zfp819
ENSMUSG00000098022	Zfp82
ENSMUSG00000069743	Zfp820
ENSMUSG00000031728	Zfp821
ENSMUSG00000069208	Zfp825
ENSMUSG00000071064	Zfp827
ENSMUSG00000050600	Zfp831
ENSMUSG00000021271	Zfp839
ENSMUSG00000046185	Zfp84
ENSMUSG00000058192	Zfp846
ENSMUSG00000058331	Zfp85
ENSMUSG00000074405	Zfp865
ENSMUSG00000043090	Zfp866
ENSMUSG00000054519	Zfp867
ENSMUSG00000060427	Zfp868
ENSMUSG00000054648	Zfp869
ENSMUSG00000024298	Zfp871
ENSMUSG00000074472	Zfp872
ENSMUSG00000061371	Zfp873
ENSMUSG00000069206	Zfp874a
ENSMUSG00000059839	Zfp874b
ENSMUSG00000044296	Zfp879
ENSMUSG00000089857	Zfp882
ENSMUSG00000072623	Zfp9
ENSMUSG00000031907	Zfp90
ENSMUSG00000024695	Zfp91
ENSMUSG00000031374	Zfp92
ENSMUSG00000055305	Zfp93
ENSMUSG00000059897	Zfp930
ENSMUSG00000078861	Zfp931
ENSMUSG00000066613	Zfp932
ENSMUSG00000059423	Zfp933
ENSMUSG00000074865	Zfp934
ENSMUSG00000055228	Zfp935
ENSMUSG00000064194	Zfp936
ENSMUSG00000060336	Zfp937
ENSMUSG00000062931	Zfp938
ENSMUSG00000030424	Zfp939
ENSMUSG00000074282	Zfp94
ENSMUSG00000050855	Zfp940
ENSMUSG00000060314	Zfp941
ENSMUSG00000071267	Zfp942
ENSMUSG00000053347	Zfp943
ENSMUSG00000033972	Zfp944
ENSMUSG00000059142	Zfp945
ENSMUSG00000071266	Zfp946
ENSMUSG00000063383	Zfp947
ENSMUSG00000067931	Zfp948
ENSMUSG00000032425	Zfp949
ENSMUSG00000072774	Zfp951
ENSMUSG00000053390	Zfp952
ENSMUSG00000098905	Zfp953
ENSMUSG00000062116	Zfp954
ENSMUSG00000094441	Zfp955a
ENSMUSG00000045466	Zfp956
ENSMUSG00000058748	Zfp958
ENSMUSG00000003198	Zfp959
ENSMUSG00000052446	Zfp961
ENSMUSG00000078896	Zfp965
ENSMUSG00000089756	Zfp966
ENSMUSG00000078898	Zfp968
ENSMUSG00000078866	Zfp970
ENSMUSG00000074519	Zfp971
ENSMUSG00000074529	Zfp972
ENSMUSG00000078879	Zfp973
ENSMUSG00000070709	Zfp974
ENSMUSG00000069727	Zfp975
ENSMUSG00000078497	Zfp978
ENSMUSG00000066000	Zfp979
ENSMUSG00000058186	Zfp980
ENSMUSG00000056300	Zfp981
ENSMUSG00000078496	Zfp982
ENSMUSG00000035868	Zfp983
ENSMUSG00000078495	Zfp984
ENSMUSG00000065999	Zfp985
ENSMUSG00000078500	Zfp986
ENSMUSG00000066009	Zfp987
ENSMUSG00000078503	Zfp990
ENSMUSG00000067916	Zfp991
ENSMUSG00000070605	Zfp992
ENSMUSG00000063245	Zfp993
ENSMUSG00000049577	Zfpm1
ENSMUSG00000022306	Zfpm2
ENSMUSG00000079509	Zfx
ENSMUSG00000053211	Zfy1
ENSMUSG00000000103	Zfy2
ENSMUSG00000079681	Zglp1
ENSMUSG00000051278	Zgrf1
ENSMUSG00000022361	Zhx1
ENSMUSG00000071757	Zhx2
ENSMUSG00000035877	Zhx3
ENSMUSG00000032368	Zic1
ENSMUSG00000061524	Zic2
ENSMUSG00000067860	Zic3
ENSMUSG00000036972	Zic4
ENSMUSG00000041703	Zic5
ENSMUSG00000030393	Zik1
ENSMUSG00000002266	Zim1
ENSMUSG00000029729	Zkscan1
ENSMUSG00000029627	Zkscan14
ENSMUSG00000038630	Zkscan16
ENSMUSG00000020472	Zkscan17
ENSMUSG00000030757	Zkscan2
ENSMUSG00000021327	Zkscan3
ENSMUSG00000054931	Zkscan4
ENSMUSG00000055991	Zkscan5
ENSMUSG00000018347	Zkscan6
ENSMUSG00000063488	Zkscan7
ENSMUSG00000063894	Zkscan8
ENSMUSG00000052676	Zmat1
ENSMUSG00000007817	Zmiz1
ENSMUSG00000041164	Zmiz2
ENSMUSG00000023902	Zscan10
ENSMUSG00000036721	Zscan12
ENSMUSG00000070822	Zscan18
ENSMUSG00000038797	Zscan2
ENSMUSG00000061894	Zscan20
ENSMUSG00000037017	Zscan21
ENSMUSG00000054715	Zscan22
ENSMUSG00000070420	Zscan25
ENSMUSG00000022228	Zscan26
ENSMUSG00000050619	Zscan29
ENSMUSG00000024274	Zscan30
ENSMUSG00000110190	Zscan4-ps2
ENSMUSG00000054272	Zscan4c
ENSMUSG00000090714	Zscan4d
ENSMUSG00000070828	Zscan4f
ENSMUSG00000058028	Zscan5b
ENSMUSG00000073062	Zxdb
ENSMUSG00000034430	Zxdc
ENSMUSG00000039068	Zzz3
