ensg	name
ENSMUSG00000040321	Zfp770
ENSMUSG00000054716	Zfp771
ENSMUSG00000066838	Zfp772
ENSMUSG00000063535	Zfp773
ENSMUSG00000007216	Zfp775
ENSMUSG00000071477	Zfp777
ENSMUSG00000055150	Zfp78
ENSMUSG00000063047	Zfp780b
ENSMUSG00000043290	Zfp784
ENSMUSG00000051499	Zfp786
ENSMUSG00000046792	Zfp787
ENSMUSG00000074165	Zfp788
ENSMUSG00000011427	Zfp790
ENSMUSG00000074194	Zfp791
ENSMUSG00000059000	Zfp799
ENSMUSG00000039841	Zfp800
ENSMUSG00000074867	Zfp808
ENSMUSG00000057982	Zfp809
ENSMUSG00000003929	Zfp81
ENSMUSG00000066829	Zfp810
ENSMUSG00000055202	Zfp811
ENSMUSG00000055102	Zfp819
ENSMUSG00000058447	Zfp82
ENSMUSG00000069743	Zfp820
ENSMUSG00000031728	Zfp821
ENSMUSG00000069208	Zfp825
ENSMUSG00000071064	Zfp827
ENSMUSG00000047710	Zfp828
ENSMUSG00000050600	Zfp831
ENSMUSG00000021271	Zfp839
ENSMUSG00000046185	Zfp84
ENSMUSG00000058192	Zfp846
ENSMUSG00000058331	Zfp85-rs1
ENSMUSG00000074405	Zfp865
ENSMUSG00000043090	Zfp866
ENSMUSG00000054519	Zfp867
ENSMUSG00000060427	Zfp868
ENSMUSG00000054648	Zfp869
ENSMUSG00000071285	Zfp87
ENSMUSG00000057254	Zfp870
ENSMUSG00000024298	Zfp871
ENSMUSG00000074472	Zfp872
ENSMUSG00000061371	Zfp873
ENSMUSG00000069206	Zfp874a
ENSMUSG00000059839	Zfp874b
ENSMUSG00000044296	Zfp879
ENSMUSG00000089857	Zfp882
ENSMUSG00000031907	Zfp90
ENSMUSG00000024695	Zfp91
ENSMUSG00000031374	Zfp92
ENSMUSG00000055305	Zfp93
ENSMUSG00000059897	Zfp930
ENSMUSG00000078861	Zfp931
ENSMUSG00000066613	Zfp932
ENSMUSG00000059423	Zfp933
ENSMUSG00000074865	Zfp934
ENSMUSG00000055228	Zfp935
ENSMUSG00000064194	Zfp936
ENSMUSG00000060336	Zfp937
ENSMUSG00000062931	Zfp938
ENSMUSG00000030424	Zfp939
ENSMUSG00000074282	Zfp94
ENSMUSG00000050855	Zfp940
ENSMUSG00000060314	Zfp941
ENSMUSG00000071267	Zfp942
ENSMUSG00000053347	Zfp943
ENSMUSG00000033972	Zfp944
ENSMUSG00000059142	Zfp945
ENSMUSG00000071266	Zfp946
ENSMUSG00000063383	Zfp947
ENSMUSG00000067931	Zfp948
ENSMUSG00000072774	Zfp951
ENSMUSG00000053390	Zfp952
ENSMUSG00000056552	Zfp953
ENSMUSG00000062116	Zfp954
ENSMUSG00000008686	Zfp955a
ENSMUSG00000061532	Zfp955b
ENSMUSG00000045466	Zfp956
ENSMUSG00000058748	Zfp958
ENSMUSG00000003198	Zfp959
ENSMUSG00000067034	Zfp960
ENSMUSG00000052446	Zfp961
ENSMUSG00000073452	Zfp97
ENSMUSG00000049577	Zfpm1
ENSMUSG00000022306	Zfpm2
ENSMUSG00000079509	Zfx
ENSMUSG00000053211	Zfy1
ENSMUSG00000000103	Zfy2
ENSMUSG00000079681	Zglp1
ENSMUSG00000022361	Zhx1
ENSMUSG00000071757	Zhx2
ENSMUSG00000035877	Zhx3
ENSMUSG00000032368	Zic1
ENSMUSG00000061524	Zic2
ENSMUSG00000067860	Zic3
ENSMUSG00000036972	Zic4
ENSMUSG00000041703	Zic5
ENSMUSG00000030393	Zik1
ENSMUSG00000002266	Zim1
ENSMUSG00000029729	Zkscan1
ENSMUSG00000029627	Zkscan14
ENSMUSG00000038630	Zkscan16
ENSMUSG00000020472	Zkscan17
ENSMUSG00000030757	Zkscan2
ENSMUSG00000021327	Zkscan3
ENSMUSG00000054931	Zkscan4
ENSMUSG00000055991	Zkscan5
ENSMUSG00000018347	Zkscan6
ENSMUSG00000052676	Zmat1
ENSMUSG00000007817	Zmiz1
ENSMUSG00000041164	Zmiz2
ENSMUSG00000000823	Znf512b
ENSMUSG00000023902	Zscan10
ENSMUSG00000036721	Zscan12
ENSMUSG00000070822	Zscan18
ENSMUSG00000038797	Zscan2
ENSMUSG00000061894	Zscan20
ENSMUSG00000037017	Zscan21
ENSMUSG00000054715	Zscan22
ENSMUSG00000050619	Zscan29
ENSMUSG00000024274	Zscan30
ENSMUSG00000070826	Zscan4-ps2
ENSMUSG00000054272	Zscan4c
ENSMUSG00000070828	Zscan4f
ENSMUSG00000058028	Zscan5b
ENSMUSG00000073062	Zxdb
ENSMUSG00000034430	Zxdc
ENSMUSG00000039068	Zzz3
